class id,filepaths,labels,data set
1,train/AFRICAN GIANT SWALLOWTAIL/065.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/066.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/067.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/068.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/069.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/070.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/071.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/072.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/073.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/074.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/075.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/076.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/077.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/078.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/079.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/080.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/081.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/082.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/083.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/084.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/085.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/086.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/087.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/088.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/089.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/090.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/091.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/092.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/093.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/094.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/095.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/096.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/097.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/098.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/099.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/100.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/101.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/102.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/103.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/104.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/105.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/106.jpg,AFRICAN GIANT SWALLOWTAIL,train
1,train/AFRICAN GIANT SWALLOWTAIL/107.jpg,AFRICAN GIANT SWALLOWTAIL,train
2,train/AMERICAN SNOOT/001.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/002.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/003.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/004.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/005.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/006.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/007.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/008.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/009.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/010.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/011.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/012.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/013.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/014.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/015.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/016.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/017.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/018.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/019.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/020.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/021.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/022.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/023.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/024.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/025.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/026.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/027.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/028.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/029.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/030.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/031.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/032.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/033.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/034.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/035.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/036.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/037.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/038.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/039.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/040.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/041.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/042.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/043.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/044.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/045.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/046.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/047.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/048.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/049.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/050.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/051.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/052.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/053.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/054.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/055.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/056.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/057.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/058.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/059.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/060.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/061.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/062.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/063.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/064.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/065.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/066.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/067.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/068.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/069.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/070.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/071.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/072.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/073.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/074.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/075.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/076.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/077.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/078.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/079.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/080.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/081.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/082.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/083.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/084.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/085.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/086.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/087.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/088.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/089.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/090.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/091.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/092.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/093.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/094.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/095.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/096.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/097.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/098.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/099.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/100.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/101.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/102.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/103.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/104.jpg,AMERICAN SNOOT,train
2,train/AMERICAN SNOOT/105.jpg,AMERICAN SNOOT,train
3,train/AN 88/001.jpg,AN 88,train
3,train/AN 88/002.jpg,AN 88,train
3,train/AN 88/003.jpg,AN 88,train
3,train/AN 88/004.jpg,AN 88,train
3,train/AN 88/005.jpg,AN 88,train
3,train/AN 88/006.jpg,AN 88,train
3,train/AN 88/007.jpg,AN 88,train
3,train/AN 88/008.jpg,AN 88,train
3,train/AN 88/009.jpg,AN 88,train
3,train/AN 88/010.jpg,AN 88,train
3,train/AN 88/011.jpg,AN 88,train
3,train/AN 88/012.jpg,AN 88,train
3,train/AN 88/013.jpg,AN 88,train
3,train/AN 88/014.jpg,AN 88,train
3,train/AN 88/015.jpg,AN 88,train
3,train/AN 88/016.jpg,AN 88,train
3,train/AN 88/017.jpg,AN 88,train
3,train/AN 88/018.jpg,AN 88,train
3,train/AN 88/019.jpg,AN 88,train
3,train/AN 88/020.jpg,AN 88,train
3,train/AN 88/021.jpg,AN 88,train
3,train/AN 88/022.jpg,AN 88,train
3,train/AN 88/023.jpg,AN 88,train
3,train/AN 88/024.jpg,AN 88,train
3,train/AN 88/025.jpg,AN 88,train
3,train/AN 88/026.jpg,AN 88,train
3,train/AN 88/027.jpg,AN 88,train
3,train/AN 88/028.jpg,AN 88,train
3,train/AN 88/029.jpg,AN 88,train
3,train/AN 88/030.jpg,AN 88,train
3,train/AN 88/031.jpg,AN 88,train
3,train/AN 88/032.jpg,AN 88,train
3,train/AN 88/033.jpg,AN 88,train
3,train/AN 88/034.jpg,AN 88,train
3,train/AN 88/035.jpg,AN 88,train
3,train/AN 88/036.jpg,AN 88,train
3,train/AN 88/037.jpg,AN 88,train
3,train/AN 88/038.jpg,AN 88,train
3,train/AN 88/039.jpg,AN 88,train
3,train/AN 88/040.jpg,AN 88,train
3,train/AN 88/041.jpg,AN 88,train
3,train/AN 88/042.jpg,AN 88,train
3,train/AN 88/043.jpg,AN 88,train
3,train/AN 88/044.jpg,AN 88,train
3,train/AN 88/045.jpg,AN 88,train
3,train/AN 88/046.jpg,AN 88,train
3,train/AN 88/047.jpg,AN 88,train
3,train/AN 88/048.jpg,AN 88,train
3,train/AN 88/049.jpg,AN 88,train
3,train/AN 88/050.jpg,AN 88,train
3,train/AN 88/051.jpg,AN 88,train
3,train/AN 88/052.jpg,AN 88,train
3,train/AN 88/053.jpg,AN 88,train
3,train/AN 88/054.jpg,AN 88,train
3,train/AN 88/055.jpg,AN 88,train
3,train/AN 88/056.jpg,AN 88,train
3,train/AN 88/057.jpg,AN 88,train
3,train/AN 88/058.jpg,AN 88,train
3,train/AN 88/059.jpg,AN 88,train
3,train/AN 88/060.jpg,AN 88,train
3,train/AN 88/061.jpg,AN 88,train
3,train/AN 88/062.jpg,AN 88,train
3,train/AN 88/063.jpg,AN 88,train
